phase1v2,,phase2v2,,phase3v2,,phase1,,phase2,,phase3,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
75.35522996433411,45.529862431495374,30.44277920689955,10.229653655444956,59.550385862878876,7.049453826939576,9.532682011652318,38.90426081795963,10.57102745888824,3.570548858698082,,
78.04073618412059,45.634530067479425,29.68273496626029,9.635014726167839,60.44066659210379,6.019367706818777,9.542636895607725,38.04877893138149,10.56275724760221,0.8966415029322192,,
38.176937702717815,45.30943593184954,29.063117473809783,9.635853558513219,60.44041804918664,5.965216418745108,9.75911733362262,44.522261290178484,10.582386236734795,-0.22609072983338052,,
38.3752749506021,43.522163814636706,20.339758167741607,29.03394474890952,52.09360126259802,2.402509040748612,9.779129202907333,42.59739513869834,10.582386236734795,-0.22609072983338052,,
41.47460512744037,43.78872609327817,25.41649579341113,25.128154941654554,49.6404826703451,7.9292957536442685,9.7706547888735,40.351292539580236,0.5437281040413002,30.762697263045045,,
21.572033950962478,42.51603101815607,29.464017199169867,21.9818812213399,46.81877493196138,8.149722253290086,9.818974264072438,39.12199199780482,0.8786716611255412,29.05594517156221,,
14.96402341274279,42.79573500354174,35.098733673837124,19.64573313946986,45.36927263915296,7.3394102076576075,10.467956121934565,39.50499977665325,1.7665452085739628,28.960863267116338,,
11.103654823596656,41.71792864332849,39.20515975095999,14.33331469261455,44.182480209770226,3.7670096558923305,10.495625594261899,41.53745525088222,2.397276445851175,27.57892117135801,,
9.852986864506821,39.22864705663051,40.365358088207884,12.111527420497339,39.37590873504082,6.535249599224549,10.45687812286624,42.71340782479405,2.6175346347004296,26.138015532171504,,
4.209074301905073,39.561197479774826,26.47379736295965,30.48773440703874,35.658203780337764,6.540282593296801,10.255942619027866,43.67328836618658,2.734364131787349,21.380219135073737,,
72.87825125203494,45.85812548931889,35.27221663000659,27.443332214890212,34.00141669462774,5.567796294225104,10.830875455467845,39.18899602442775,2.8410345421710583,17.90570938120186,,
,,37.24838136425207,23.000223688625436,36.189588537200656,2.3157364947992463,,,2.8717670557154436,13.521093505714482,,
,,40.99963961277014,15.305614584498379,76.56364562750875,8.813425045669774,,,0.5998328090002372,13.223340374073906,,
,,43.05508953758589,13.136766953733733,74.40852999291653,4.267606158893493,,,0.7401711474280037,19.214521367903156,,
,,42.935788937354765,17.144148678373043,75.22027116032262,1.1257130074935873,,,1.1112330655299387,21.839802944348367,,
,,42.9725732890927,25.15853931327593,73.80084256048914,6.867706818774941,,,1.6177069307688874,20.777055268749958,,
,,42.10888665200263,31.98281325727921,67.75453901502442,9.529321850650575,,,4.5818119165066005,30.97711014823843,,
,,40.466763598404356,34.20525295455394,65.2817855323168,10.77815680572644,,,4.536989413363793,24.880254232421017,,
,,41.02200847531347,35.17923051112852,63.352098323578026,10.347556201767148,,,4.483998800308857,15.89558858251386,,
,,47.154059327194325,36.199809864668396,58.59473834644398,8.837751183685647,,,4.686899755594835,10.818087258386669,,
,,51.412593669611915,34.02797971889797,52.33220246306032,9.387745591470008,,,4.784457618357825,6.434364769920933,,
,,50.41891908685333,27.531130000372826,59.013781704755864,10.136822875890097,,,5.661789198950906,8.424703427415494,,
,,48.39379139792964,21.306434776124973,56.25843492525073,9.815643291205319,,,5.592794195536891,12.969235579776267,,
,,51.876126210093325,15.020131976289015,73.80829884800357,8.49224546098499,,,5.570331893278539,20.0277588110295,,
,,58.8427841777579,17.880736681206436,69.67975245125453,8.985199269283832,,,5.595014900419253,28.316858851231917,,
,,59.500925822366376,26.27334750027962,70.10302103915794,11.20484285874064,,,5.545470208733496,32.11298793289387,,
,,54.91481191514743,32.07377996495546,73.54807441374939,11.79584684785447,,,5.46759238579004,35.26702699943206,,
,,56.584523232549195,35.8621332438579,79.12587456038972,12.05905379711443,,,5.4578672299259114,35.64122853478147,,
,,64.02763797238688,37.5307571859971,32.4723806683319,2.429072065018829,,,10.205325862916142,29.71539242024926,,
,,68.82675315960185,33.137978600454844,30.828269271396437,4.218301457704207,,,9.636519108910257,21.36554206257538,,
,,65.218407088444,26.969578346941073,30.697535696976473,5.734723930954779,,,9.441531010101652,29.865609066602,,
,,63.05210702258011,19.986951496849734,,,,,,,,
,,65.04094744560018,18.305558662342037,,,,,,,,
,,76.87979221812128,17.69386347537563,,,,,,,,
,,77.92342392722662,20.07512209670806,,,,,,,,
,,70.10973169792095,27.666927636729685,,,,,,,,
